CMTE_ID,CMTE_NM,CMTE_ST1,CMTE_ST2,CMTE_CITY,CMTE_ST,CMTE_ZIP,CAND_ID,CAND_NM,RPT_YR,RPT_TP,TERM_RPT_FLAG,AMNDT_IND,RECEIPT_DT,CVG_START_DT,CVG_END_DT,RPT_PGI,COH_BOP,TTL_RECEIPTS_SUM_PAGE_PER,SUBTTL_SUM_PAGE_PER,TTL_DISB_SUM_PAGE_PER,COH_COP,DEBTS_OWED_TO_CMTE,DEBTS_OWED_BY_CMTE,EXP_SUBJECT_LIMITS,NET_CONTB_SUM_PAGE_PER,NET_OP_EXP_SUM_PAGE_PER,FED_FUNDS_PER,INDV_CONTB_PER,POL_PTY_CMTE_CONTB_PER,OTHER_POL_CMTE_CONTB_PER,CAND_CONTB_PER,TTL_CONTB_PER,TRANF_FROM_AFFILATED_CMTE_PER,LOANS_RECEIVED_FROM_CAND_PER,OTHER_LOANS_RECEIVED_PER,TTL_LOANS_RECEIVED_PER,OFFSETS_TO_OP_EXP_PER,OFFSETS_TO_FNDRSG_EXP_PER,OFFSETS_TO_LEGAL_ACCTG_PER,TTL_OFFSETS_TO_OP_EXP_PER,OTHER_RECEIPTS_PER,TTL_RECEIPTS_PER,OP_EXP_PER,TRANF_TO_OTHER_AUTH_CMTE_PER,FNDRSG_DISB_PER,EXEMPT_LEGAL_ACCTG_DISB_PER,REPYMTS_LOANS_MADE_BY_CAND_PER,REPYMTS_OTHER_LOANS_PER,TTL_LOAN_REPYMTS_MADE_PER,REF_INDV_CONTB_PER,REF_POL_PTY_CMTE_CONTB_PER,REF_OTHER_POL_CMTE_CONTB_PER,TTL_CONTB_REF_PER,OTHER_DISB_PER,TTL_DISB_PER,ITEMS_ON_HAND_LIQUIDATED,TTL_PER,FED_FUNDS_YTD,INDV_CONTB_YTD,POL_PTY_CMTE_CONTB_YTD,OTHER_POL_CMTE_CONTB_YTD,CAND_CONTB_YTD,TTL_CONTB_YTD,TRANF_FROM_AFFILIATED_CMTE_YTD,LOANS_RECEIVED_FROM_CAND_YTD,OTHER_LOANS_RECEIVED_YTD,TTL_LOANS_RECEIVED_YTD,OFFSETS_TO_OP_EXP_YTD,OFFSETS_TO_FNDRSG_EXP_YTD,OFFSETS_TO_LEGAL_ACCTG_YTD,TTL_OFFSETS_TO_OP_EXP_YTD,OTHER_RECEIPTS_YTD,TTL_RECEIPTS_YTD,OP_EXP_YTD,TRANF_TO_OTHER_AUTH_CMTE_YTD,FNDRSG_DISB_YTD,EXEMPT_LEGAL_ACCTG_DISB_YTD,REPYMTS_LOANS_MADE_CAND_YTD,REPYMTS_OTHER_LOANS_YTD,TTL_LOAN_REPYMTS_MADE_YTD,REF_INDV_CONTB_YTD,REF_POL_PTY_CMTE_CONTB_YTD,REF_OTHER_POL_CMTE_CONTB_YTD,TTL_CONTB_REF_YTD,OTHER_DISB_YTD,TTL_DISB_YTD,TTL_YTD,TRES_SIGN_NM,TRES_SIGN_DT,FILE_NUM
C00580480,"SCOTT WALKER INC","PO BOX 620590","","MIDDLETON","WI","53562","P60006046","WALKER, SCOTT",2016,"M7",,N,20-JUL-16,01-JUN-16,30-JUN-16,,28905.66,147895.77,176801.43,97849.46,78951.97,0,734675.95,203984.29,7809456.65,8081033.8,0,35504,0,0,0,35504,0,0,0,0,0,0,0,0,112391.77,147895.77,91374.46,0,0,0,0,0,0,6475,0,0,6475,0,97849.46,0,0,0,8210189.65,0,53100,0,8263289.65,0,0,0,0,64726.19,0,0,64726.19,350529.12,8678544.96,8145759.99,0,0,0,0,0,0,448833,0,5000,453833,0,8599592.99,0,"LIND, KATE",20-JUL-16,1089345
C00580480,"SCOTT WALKER INC","PO BOX 620590","","MIDDLETON","WI","53562","P60006046","WALKER, SCOTT",2016,"M10",,A,20-OCT-16,01-SEP-16,30-SEP-16,,15103.5,117742.73,132846.23,102674.94,30171.29,0,381971.8,608501.38,7936892.15,8485550.89,0,21495,0,4700,0,26195,0,0,0,0,0,0,0,0,91547.73,117742.73,96024.94,0,0,0,0,0,0,6650,0,0,6650,0,102674.94,0,0,0,8337120.15,0,60800,0,8397920.15,0,0,0,0,64746.22,0,0,64746.22,578830.03,9041496.4,8550297.11,0,0,0,0,0,0,456028,0,5000,461028,0,9011325.11,0,"LIND, KATE",18-NOV-16,1126447
C00580480,"SCOTT WALKER INC","PO BOX 620590","","MIDDLETON","WI","53562","P60006046","WALKER, SCOTT",2016,"M5",,N,20-MAY-16,01-APR-16,30-APR-16,,25514.58,70930.34,96444.92,79655.6,16789.32,0,898676.31,0,7686732.4,7877049.51,0,21346,0,0,0,21346,0,0,0,0,0,0,0,0,49584.34,70930.34,77255.6,0,0,0,0,0,0,2400,0,0,2400,0,79655.6,0,0,0,8084590.4,0,48100,0,8132690.4,0,0,0,0,63615.83,0,0,63615.83,207106.43,8403412.66,7940665.34,0,0,0,0,0,0,440958,0,5000,445958,0,8386623.34,0,"LIND, KATE",20-MAY-16,1073709
C00580480,"SCOTT WALKER INC","PO BOX 620590","","MIDDLETON","WI","53562","P60006046","WALKER, SCOTT",2016,"M2",,A,19-FEB-16,01-JAN-16,31-JAN-16,,153459.53,102404.52,255864.05,176666.89,79197.16,0,1078875.87,1127340.28,7520076.22,7498897.41,0,90889,0,0,0,90889,0,0,0,0,3959.67,0,0,3959.67,7555.85,102404.52,165516.89,0,0,0,0,0,0,11150,0,0,11150,0,176666.89,0,0,0,7931810.46,0,28400,0,7960210.46,0,0,0,0,57925.92,0,0,57925.92,58018.35,8076154.73,7556823.33,0,0,0,0,0,0,435134.24,0,5000,440134.24,0,7996957.57,0,"LIND, KATE",11-MAR-16,1054762
C00580480,"SCOTT WALKER INC","PO BOX 620590","","MIDDLETON","WI","53562","P60006046","WALKER, SCOTT",2016,"M9",,N,20-SEP-16,01-AUG-16,31-AUG-16,,118493.2,129079.24,247572.44,232468.94,15103.5,0,457037.76,512476.44,7917347.15,8389525.95,0,58755.5,0,0,0,58755.5,0,0,0,0,0,0,0,0,70323.74,129079.24,231998.94,0,0,0,0,0,0,470,0,0,470,0,232468.94,0,0,0,8315625.15,0,56100,0,8371725.15,0,0,0,0,64746.22,0,0,64746.22,487282.3,8923753.67,8454272.17,0,0,0,0,0,0,449378,0,5000,454378,0,8908650.17,0,"LIND, KATE",20-SEP-16,1100469
C00580480,"SCOTT WALKER INC","PO BOX 620590","","MIDDLETON","WI","53562","P60006046","WALKER, SCOTT",2016,"M8",,N,19-AUG-16,01-JUL-16,31-JUL-16,,78951.97,116129.47,195081.44,76588.24,118493.2,0,672556.15,280477.5,7859061.65,8157527.01,0,46680,0,3000,0,49680,0,0,0,0,20.03,0,0,20.03,66429.44,116129.47,76513.24,0,0,0,0,0,0,75,0,0,75,0,76588.24,0,0,0,8256869.65,0,56100,0,8312969.65,0,0,0,0,64746.22,0,0,64746.22,416958.56,8794674.43,8222273.23,0,0,0,0,0,0,448908,0,5000,453908,0,8676181.23,0,"LIND, KATE",19-AUG-16,1095740
C00580480,"SCOTT WALKER INC","PO BOX 620590","","MIDDLETON","WI","53562","P60006046","WALKER, SCOTT",2016,"M4",,N,20-APR-16,01-MAR-16,31-MAR-16,,77754.08,127649.59,205403.67,179889.09,25514.58,0,952255.56,110,7667786.4,7799793.91,0,48448.94,0,5000,0,53448.94,0,0,0,0,946.91,0,0,946.91,73253.74,127649.59,172489.09,0,0,0,0,0,0,7400,0,0,7400,0,179889.09,0,0,0,8063244.4,0,48100,0,8111344.4,0,0,0,0,63615.83,0,0,63615.83,157522.09,8332482.32,7863409.74,0,0,0,0,0,0,438558,0,5000,443558,0,8306967.74,0,"LIND, KATE",20-APR-16,1066183
C00574624,"CRUZ FOR PRESIDENT ","PO BOX 25376",""," HOUSTON","TX","77265","P60006111","CRUZ, RAFAEL EDWARD 'TED'",2015,"YE",,A,31-JAN-16,01-OCT-15,31-DEC-15,,13778904.04,20519558.79,34298462.83,15563668.37,18734794.46,0,862619.59,0,46600192.37,28116020.31,0,20502541.84,0,8150,0,20510691.84,0,0,0,0,5557.48,0,0,5557.48,3309.47,20519558.79,15465252.57,0,0,0,0,0,0,98415.8,0,0,98415.8,0,15563668.37,0,0,0,46770500.92,0,56852.25,0,46827353.17,250012.93,0,0,0,6181.48,0,0,6181.48,3309.47,47086857.05,28122201.79,0,0,0,0,0,0,226760.8,0,400,227160.8,2700,28352062.59,0,"KNIPPA, BRADLEY S",28-MAR-16,1057556
C00574624,"CRUZ FOR PRESIDENT ","PO BOX 25376",""," HOUSTON","TX","77265","P60006111","CRUZ, RAFAEL EDWARD 'TED'",2016,"M9",,N,20-SEP-16,01-AUG-16,31-AUG-16,,612437.91,460449.67,1072887.58,514629.52,558258.06,0,368063.72,0,88835003.12,85964933.44,0,-65433.86,0,0,0,-65433.86,0,0,0,0,483923.64,0,0,483923.64,41959.89,460449.67,508536.52,0,0,0,0,0,0,6093,0,0,6093,0,514629.52,0,0,0,92036123.51,0,101095.14,0,92137218.65,250012.93,0,0,0,638155.86,0,0,638155.86,293410.42,93318797.86,86603089.3,2852534.97,0,0,0,0,0,3294315.53,0,7900,3302215.53,2700,92760539.8,0,"KNIPPA, BRADLEY S",20-SEP-16,1100759
C00574624,"CRUZ FOR PRESIDENT ","PO BOX 25376",""," HOUSTON","TX","77265","P60006111","CRUZ, RAFAEL EDWARD 'TED'",2015,"Q3",,A,15-OCT-15,01-JUL-15,30-SEP-15,,8527595.93,12218137.71,20745733.64,6966829.6,13778904.04,0,0,0,26187916.33,12656325.22,0,12189642.71,0,28495,0,12218137.71,0,0,0,0,0,0,0,0,0,12218137.71,6887570.6,0,0,0,0,0,0,78859,0,400,79259,0,6966829.6,0,0,0,26267959.08,0,48702.25,0,26316661.33,250012.93,0,0,0,624,0,0,624,0,26567298.26,12656949.22,0,0,0,0,0,0,128345,0,400,128745,2700,12788394.22,0,"KNIPPA, BRADLEY S",07-MAR-16,1053893
C00574624,"CRUZ FOR PRESIDENT ","PO BOX 25376",""," HOUSTON","TX","77265","P60006111","CRUZ, RAFAEL EDWARD 'TED'",2016,"M10",,N,20-OCT-16,01-SEP-16,30-SEP-16,,558258.06,151055,709313.06,612647.47,96665.59,0,0,0,88835353.12,86576875.91,0,0,0,0,0,0,0,0,0,0,1055,0,0,1055,150000,151055,612997.47,0,0,0,0,0,0,-350,0,0,-350,0,612647.47,0,0,0,92036123.51,0,101095.14,0,92137218.65,250012.93,0,0,0,639210.86,0,0,639210.86,443410.42,93469852.86,87216086.77,2852534.97,0,0,0,0,0,3293965.53,0,7900,3301865.53,2700,93373187.27,0,"KNIPPA, BRADLEY S",20-OCT-16,1111852
C00574624,"CRUZ FOR PRESIDENT ","PO BOX 25376",""," HOUSTON","TX","77265","P60006111","CRUZ, RAFAEL EDWARD 'TED'",2016,"M4",,A,20-APR-16,01-MAR-16,31-MAR-16,,8046094.72,12513194.94,20559289.66,11753201.05,8806088.61,0,0,0,78255318.21,69704628.43,0,12449603.97,0,9570,0,12459173.97,0,0,0,0,54018.31,0,0,54018.31,2.66,12513194.94,11607798.25,0,0,0,0,0,0,145402.8,0,0,145402.8,0,11753201.05,0,0,0,78610156.66,0,69472.25,0,78679628.91,250012.93,0,0,0,123222.82,0,0,123222.82,8085.9,79060950.56,69827851.25,0,0,0,0,0,0,423910.7,0,400,424310.7,2700,70254861.95,0,"KNIPPA, BRADLEY S",15-JUN-16,1077665
C00574624,"CRUZ FOR PRESIDENT ","PO BOX 25376",""," HOUSTON","TX","77265","P60006111","CRUZ, RAFAEL EDWARD 'TED'",2016,"M11",,N,20-NOV-16,01-OCT-16,31-OCT-16,,96665.59,5988.51,102654.1,3094.74,99559.36,0,0,0,88833353.12,86577970.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5988.51,5988.51,1094.74,0,0,0,0,0,0,2000,0,0,2000,0,3094.74,0,0,0,92036123.51,0,101095.14,0,92137218.65,250012.93,0,0,0,639210.86,0,0,639210.86,449398.93,93475841.37,87217181.51,2852534.97,0,0,0,0,0,3295965.53,0,7900,3303865.53,2700,93376282.01,0,"KNIPPA, BRADLEY S",20-NOV-16,1126489
C00574624,"CRUZ FOR PRESIDENT ","PO BOX 25376,",""," HOUSTON","TX","77265","P60006111","CRUZ, RAFAEL EDWARD 'TED'",2015,"Q2",,A,15-JUL-15,01-APR-15,30-JUN-15,,3934267.45,10043380.09,13977647.54,5450051.61,8527595.93,0,618006.57,0,14049037.62,5768754.62,0,10022548.84,0,20207.25,0,10042756.09,0,0,0,0,624,0,0,624,0,10043380.09,5397865.61,0,0,0,0,0,0,49486,0,0,49486,2700,5450051.61,0,0,0,14078316.37,0,20207.25,0,14098523.62,250012.93,0,0,0,624,0,0,624,0,14349160.55,5769378.62,0,0,0,0,0,0,49486,0,0,49486,2700,5821564.62,0,"KNIPPA, BRADLEY S",03-SEP-15,1024046
C00574624,"CRUZ FOR PRESIDENT ","PO BOX 25376",""," HOUSTON","TX","77265","P60006111","CRUZ, RAFAEL EDWARD 'TED'",2016,"M6",,N,20-JUN-16,01-MAY-16,31-MAY-16,,9403014.73,2675346.03,12078360.76,5238765.22,6839595.54,0,0,0,91578551.52,84994355.29,0,2657737.12,0,1597.66,0,2659334.78,0,0,0,0,16011.25,0,0,16011.25,0,2675346.03,5093924.48,0,0,0,0,0,0,144840.74,0,0,144840.74,0,5238765.22,0,0,0,92132782.82,0,101095.14,0,92233877.96,250012.93,0,0,0,142940.67,0,0,142940.67,8086.38,92634917.94,85137295.96,0,0,0,0,0,0,654926.44,0,400,655326.44,2700,85795322.4,0,"KNIPPA, BRADLEY S",20-JUN-16,1079356
C00574624,"CRUZ FOR PRESIDENT ","PO BOX 25376,",""," HOUSTON","TX","77265","P60006111","CRUZ, RAFAEL EDWARD 'TED'",2015,"Q1",,N,15-APR-15,01-JAN-15,31-MAR-15,,0,4305780.46,4305780.46,371513.01,3934267.45,0,0,0,4055767.53,371513.01,0,4055767.53,0,0,0,4055767.53,250012.93,0,0,0,0,0,0,0,0,4305780.46,371513.01,0,0,0,0,0,0,0,0,0,0,0,371513.01,0,0,0,4055767.53,0,0,0,4055767.53,250012.93,0,0,0,0,0,0,0,0,4305780.46,371513.01,0,0,0,0,0,0,0,0,0,0,0,371513.01,0,"KNIPPA, BRADLEY S",15-APR-15,1004025
C00574624,"CRUZ FOR PRESIDENT ","PO BOX 25376",""," HOUSTON","TX","77265","P60006111","CRUZ, RAFAEL EDWARD 'TED'",2016,"M5",,A,20-MAY-16,01-APR-16,30-APR-16,,8806088.61,10898621.35,19704709.96,10301695.23,9403014.73,0,0,0,89064057.48,79916442.06,0,10864889.04,0,30025.23,0,10894914.27,0,0,0,0,3706.6,0,0,3706.6,.48,10898621.35,10215520.23,0,0,0,0,0,0,86175,0,0,86175,0,10301695.23,0,0,0,89475045.7,0,99497.48,0,89574543.18,250012.93,0,0,0,126929.42,0,0,126929.42,8086.38,89959571.91,80043371.48,0,0,0,0,0,0,510085.7,0,400,510485.7,2700,80556557.18,0,"KNIPPA, BRADLEY S",15-JUN-16,1077664
C00574624,"CRUZ FOR PRESIDENT ","PO BOX 25376",""," HOUSTON","TX","77265","P60006111","CRUZ, RAFAEL EDWARD 'TED'",2016,"M8",,A,20-AUG-16,01-JUL-16,31-JUL-16,,6338740.03,233997.14,6572737.17,5960299.26,612437.91,0,604885.09,0,88906529.98,85940320.56,0,-9505.68,0,0,0,-9505.68,0,0,0,0,138.67,0,0,138.67,243364.15,233997.14,531331.2,2852534.97,0,0,0,0,0,2568933.09,0,7500,2576433.09,0,5960299.26,0,0,0,92101557.37,0,101095.14,0,92202652.51,250012.93,0,0,0,154232.22,0,0,154232.22,251450.53,92858348.19,86094552.78,2852534.97,0,0,0,0,0,3288222.53,0,7900,3296122.53,2700,92245910.28,0,"KNIPPA, BRADLEY S",20-OCT-16,1111847
C00574624,"CRUZ FOR PRESIDENT ","PO BOX 25376",""," HOUSTON","TX","77265","P60006111","CRUZ, RAFAEL EDWARD 'TED'",2016,"M3",,A,20-MAR-16,01-FEB-16,29-FEB-16,,13645419.33,11886250.08,25531669.41,17485574.69,8046094.72,0,0,0,65941547.04,58150848.49,0,11821417.24,0,1050,0,11822467.24,0,0,0,0,62988.03,0,0,62988.03,794.81,11886250.08,17475557.69,0,0,0,0,0,0,10017,0,0,10017,0,17485574.69,0,0,0,66160552.69,0,59902.25,0,66220454.94,250012.93,0,0,0,69204.51,0,0,69204.51,8083.24,66547755.62,58220053,0,0,0,0,0,0,278507.9,0,400,278907.9,2700,58501660.9,0,"KNIPPA, BRADLEY S",10-MAY-16,1071498
C00574624,"CRUZ FOR PRESIDENT ","PO BOX 25376",""," HOUSTON","TX","77265","P60006111","CRUZ, RAFAEL EDWARD 'TED'",2016,"M2",,A,20-FEB-16,01-JAN-16,31-JAN-16,,18734794.46,7574648.49,26309442.95,12664023.62,13645419.33,0,0,0,54129096.8,40738278.83,0,7568634.53,0,2000,0,7570634.53,0,0,0,0,35,0,0,35,3978.96,7574648.49,12622293.52,0,0,0,0,0,0,41730.1,0,0,41730.1,0,12664023.62,0,0,0,54339135.45,0,58852.25,0,54397987.7,250012.93,0,0,0,6216.48,0,0,6216.48,7288.43,54661505.54,40744495.31,0,0,0,0,0,0,268490.9,0,400,268890.9,2700,41016086.21,0,"KNIPPA, BRADLEY S",20-AUG-16,1096260
C00574624,"CRUZ FOR PRESIDENT ","PO BOX 25376",""," HOUSTON","TX","77265","P60006111","CRUZ, RAFAEL EDWARD 'TED'",2016,"M7",,A,20-JUL-16,01-JUN-16,30-JUN-16,,6839595.54,-10566.89,6829028.65,490288.62,6338740.03,0,775734.48,0,91492468.75,85409128.03,0,-21719.77,0,0,0,-21719.77,0,0,0,0,11152.88,0,0,11152.88,0,-10566.89,425925.62,0,0,0,0,0,0,64363,0,0,64363,0,490288.62,0,0,0,92111063.05,0,101095.14,0,92212158.19,250012.93,0,0,0,154093.55,0,0,154093.55,8086.38,92624351.05,85563221.58,0,0,0,0,0,0,719289.44,0,400,719689.44,2700,86285611.02,0,"KNIPPA, BRADLEY S",20-AUG-16,1096256
C00458844,"MARCO RUBIO FOR PRESIDENT","PO BOX 558701","","MIAMI","FL","33255","P60006723","RUBIO, MARCO",2016,"Q3",,N,15-OCT-16,01-JUL-16,30-SEP-16,,28847.94,594417.2,623265.14,349779.71,273485.43,0,1532657.12,0,48221086.8,52308756.5,0,216.51,0,0,0,216.51,0,0,0,0,1705.49,0,0,1705.49,592495.2,594417.2,341565.71,0,0,0,0,0,0,8214,0,0,8214,0,349779.71,0,0,0,51739521.13,216.68,1466245.06,0,53205982.87,2700162.39,0,0,0,622158.99,0,0,622158.99,1410253.25,57938557.5,52930915.49,225000,0,0,0,0,0,4704856.07,0,280040,4984896.07,65780,58206591.56,0,"LISKER, LISA",15-OCT-16,1107537
C00458844,"MARCO RUBIO FOR PRESIDENT","PO BOX 140420","","MIAMI","FL","33114","P60006723","RUBIO, MARCO",2015,"YE",,N,31-JAN-16,01-OCT-15,31-DEC-15,,10975988.78,14194453.68,25170442.46,14771849.55,10398592.91,0,0,0,35183513.81,27967236.75,0,14031224.84,0,128724.44,0,14159949.28,6090.15,0,0,0,22028.09,0,0,22028.09,6386.16,14194453.68,14693069.2,0,0,0,0,0,0,75780.35,0,3000,78780.35,0,14771849.55,0,0,0,35012495.26,216.68,1377298.75,0,36390010.69,2700162.39,0,0,0,200947.66,0,0,200947.66,231413.97,39522534.71,28168184.41,225000,0,0,0,0,0,998356.88,0,208140,1206496.88,65780,29665461.29,0,"LISKER, LISA",31-JAN-16,1047126
C00458844,"MARCO RUBIO FOR PRESIDENT","PO BOX 558701","","MIAMI","FL","33255","P60006723","RUBIO, MARCO",2016,"M7",,N,19-JUL-16,01-JUN-16,30-JUN-16,,23963.99,185659.22,209623.21,180775.27,28847.94,0,1782657.12,0,48229084.29,51968896.28,0,442.86,0,0,0,442.86,0,0,0,0,109590.15,0,0,109590.15,75626.21,185659.22,184775.27,0,0,0,0,0,0,-4000,0,0,-4000,0,180775.27,0,0,0,51739304.62,216.68,1466245.06,0,53205766.36,2700162.39,0,0,0,620453.5,0,0,620453.5,817758.05,57344140.3,52589349.78,225000,0,0,0,0,0,4696642.07,0,280040,4976682.07,65780,57856811.85,0,"LISKER, LISA",19-JUL-16,1088386
C00458844,"MARCO RUBIO FOR PRESIDENT","PO BOX 558701","","MIAMI","FL","33255","P60006723","RUBIO, MARCO",2016,"M5",,N,20-MAY-16,01-APR-16,30-APR-16,,3736205.11,77814.72,3814019.83,497148.16,3316871.67,0,2067041.07,0,51692865.7,51673691.41,0,-5858.61,0,0,0,-5858.61,0,0,0,0,7733.85,0,0,7733.85,75939.48,77814.72,363047.71,0,0,0,0,0,0,129100.45,0,5000,134100.45,0,497148.16,0,0,0,51744011.74,216.68,1466245.06,0,53210473.48,2700162.39,0,0,0,470444.76,0,0,470444.76,346795.5,56727876.13,52144136.17,225000,0,0,0,0,0,1298467.78,0,219140,1517607.78,65780,53952523.95,0,"LISKER, LISA",20-MAY-16,1073515
C00458844,"MARCO RUBIO FOR PRESIDENT","PO BOX 140420","","MIAMI","FL","33114","P60006723","RUBIO, MARCO",2016,"M2",,N,20-FEB-16,01-JAN-16,31-JAN-16,,10398592.91,4942562.89,15341155.8,10285749.16,5055406.64,0,98000,0,40078920.92,38207109.92,0,4888051.51,0,37250,0,4925301.51,0,0,0,0,15981.59,0,0,15981.59,1279.79,4942562.89,10255854.76,0,0,0,0,0,0,29894.4,0,0,29894.4,0,10285749.16,0,0,0,39900546.77,216.68,1414548.75,0,41315312.2,2700162.39,0,0,0,216929.25,0,0,216929.25,232693.76,44465097.6,38424039.17,225000,0,0,0,0,0,1028251.28,0,208140,1236391.28,65780,39951210.45,0,"LISKER, LISA",20-FEB-16,1051592
C00458844,"MARCO RUBIO FOR PRESIDENT","PO BOX 140420","","MIAMI","FL","33114","P60006723","RUBIO, MARCO",2015,"Q3",,A,15-OCT-15,01-JUL-15,30-SEP-15,,9859065.49,5724784.46,15583849.95,4607861.17,10975988.78,0,75902.33,0,21102344.88,13296195.64,0,5686827.02,101.68,34100,0,5721028.7,0,0,0,0,1437.7,0,0,1437.7,2318.06,5724784.46,4439188.72,0,0,0,0,0,0,159172.45,0,4500,163672.45,5000,4607861.17,0,0,0,20981270.42,216.68,1248574.31,0,22230061.41,2694072.24,0,0,0,178919.57,0,0,178919.57,225027.81,25328081.03,13475115.21,225000,0,0,0,0,0,922576.53,0,205140,1127716.53,65780,14893611.74,0,"LISKER, LISA",30-OCT-15,1031526
C00458844,"MARCO RUBIO FOR PRESIDENT","PO BOX 140420","","MIAMI","FL","33114","P60006723","RUBIO, MARCO",2016,"M4",,A,20-APR-16,01-MAR-16,31-MAR-16,,5466109.61,2613588.71,8079698.32,4343493.21,3736205.11,0,1960385.18,0,51832824.76,51318377.55,0,2360699.4,0,14964.6,0,2375664,0,0,0,0,200582.6,0,0,200582.6,37342.11,2613588.71,4295813.21,0,0,0,0,0,0,47680,0,0,47680,0,4343493.21,0,0,0,51749870.35,216.68,1466245.06,0,53216332.09,2700162.39,0,0,0,462710.91,0,0,462710.91,270856.02,56650061.41,51781088.46,225000,0,0,0,0,0,1169367.33,0,214140,1383507.33,65780,53455375.79,0,"LISKER, LISA",11-JUL-16,1082559
C00458844,"MARCO RUBIO FOR PRESIDENT","PO BOX 558701","","MIAMI","FL","33255","P60006723","RUBIO, MARCO",2016,"M6",,N,20-JUN-16,01-MAY-16,31-MAY-16,,3316871.67,430604.95,3747476.62,3723512.63,23963.99,0,1888032.94,0,48224641.43,51893711.16,0,-5149.98,0,0,0,-5149.98,0,0,0,0,40418.59,0,0,40418.59,395336.34,430604.95,260438.34,0,0,0,0,0,0,3402174.29,0,60900,3463074.29,0,3723512.63,0,0,0,51738861.76,216.68,1466245.06,0,53205323.5,2700162.39,0,0,0,510863.35,0,0,510863.35,742131.84,57158481.08,52404574.51,225000,0,0,0,0,0,4700642.07,0,280040,4980682.07,65780,57676036.58,0,"LISKER, LISA",20-JUN-16,1079053
C00458844,"MARCO RUBIO FOR PRESIDENT","PO BOX 140420","","MIAMI","FL","33114","P60006723","RUBIO, MARCO",2015,"Q2",,A,15-JUL-15,01-APR-15,30-JUN-15,,4065864.07,8872907.37,12938771.44,3079705.95,9859065.49,0,0,0,15544988.63,8858444.62,0,8656308.22,0,27200,0,8683508.22,176061.43,0,0,0,13288.42,0,0,13288.42,49.3,8872907.37,2258176.79,0,0,0,0,0,0,626389.16,0,195140,821529.16,0,3079705.95,0,0,0,15294443.4,115,1214474.31,0,16509032.71,2694072.24,0,0,0,177481.87,0,0,177481.87,222709.75,19603296.57,9035926.49,225000,0,0,0,0,0,763404.08,0,200640,964044.08,60780,10285750.57,0,"LISKER, LISA",15-OCT-15,1029436
C00458844,"MARCO RUBIO FOR PRESIDENT","PO BOX 140420","","MIAMI","FL","33114","P60006723","RUBIO, MARCO",2016,"M3",,N,20-MAR-16,01-FEB-16,29-FEB-16,,5055406.64,9571375.1,14626781.74,9160672.13,5466109.61,0,1015007.96,0,49504840.76,47223146.94,0,9488624.18,0,36731.71,0,9525355.89,0,0,0,0,45199.06,0,0,45199.06,820.15,9571375.1,9061236.08,0,0,0,0,0,0,93436.05,0,6000,99436.05,0,9160672.13,0,0,0,49389170.95,216.68,1451280.46,0,50840668.09,2700162.39,0,0,0,262128.31,0,0,262128.31,233513.91,54036472.7,47485275.25,225000,0,0,0,0,0,1121687.33,0,214140,1335827.33,65780,49111882.58,0,"LISKER, LISA",20-MAR-16,1056862
C00577130,"BERNIE 2016","P.O. BOX 905","","BURLINGTON","VT","05402","P60007168","SANDERS, BERNARD",2015,"Q2",,A,15-JUL-15,01-APR-15,30-JUN-15,,0,15247353.43,15247353.43,3085615.76,12161737.67,0,0,0,13612748.76,2952884.1,0,13745417.64,0,0,0,13745417.64,1500000,0,0,0,62.78,0,0,62.78,1873.01,15247353.43,2952946.88,0,0,0,0,0,0,132668.88,0,0,132668.88,0,3085615.76,0,0,0,13745417.64,0,0,0,13745417.64,1500000,0,0,0,62.78,0,0,62.78,1873.01,15247353.43,2952946.88,0,0,0,0,0,0,132668.88,0,0,132668.88,0,3085615.76,0,"JACKSON, SUE",03-MAY-16,1070785
C00577130,"BERNIE 2016","PO BOX 905","","BURLINGTON","VT","05402","P60007168","SANDERS, BERNARD",2016,"M4",,A,20-APR-16,01-MAR-16,31-MAR-16,,17187896.2,45962881.77,63163569.89,45715323.14,17435454.83,0,0,0,180553397.3,164618471.06,0,44745171.47,0,0,0,44745171.47,0,0,0,0,1217710.3,0,0,1217710.3,0,45962881.77,44926621.71,0,0,0,0,0,0,788201.43,0,0,788201.43,500,45715323.14,0,0,0,182840128.47,0,3636.59,0,182843765.06,1500000,0,0,0,1388963.62,0,0,1388963.62,41058.59,185773787.27,166007434.68,0,0,0,0,0,0,2290367.76,0,0,2290367.76,40530,168338332.44,0,"JACKSON, SUSAN",14-JUN-16,1077404
C00577130,"BERNIE 2016","PO BOX 905","","BURLINGTON","VT","05402","P60007168","SANDERS, BERNARD",2016,"M9",,A,20-SEP-16,01-AUG-16,31-AUG-16,,6089650.42,201422.69,6291073.11,1209261.17,5081811.94,0,472011.62,0,226605863.63,222980184.27,0,72330.55,0,0,0,72330.55,0,0,0,0,128826.59,0,0,128826.59,265.55,201422.69,1275536.38,0,0,0,0,0,0,-66275.21,0,0,-66275.21,0,1209261.17,0,0,0,231811029.02,0,5621.92,0,231816650.94,1500000,0,0,0,3404715.65,0,0,3404715.65,56510.19,236777876.78,226384899.92,0,0,0,0,0,0,5210787.31,0,0,5210787.31,124347.14,231720034.37,0,"JACKSON, SUSAN",28-NOV-16,1126961
